년월,시도명,읍면동명,업종명,성별,이용자수,이용금액,거주인구,근무인구,방문인구,데이터기준일자
2017-04-01,제주시,아라동,과실 및 채소 소매업,여성,173,7057310,11320888.62,3417298.137,4311761.352,2020-12-15
2017-04-01,제주시,아라동,골프장 운영업,여성,190,18148350,11320888.62,3417298.137,4311761.352,2020-12-15
2017-04-01,제주시,아라동,건강보조식품 소매업,여성,1,30000,11320888.62,3417298.137,4311761.352,2020-12-15
2017-04-01,제주시,아라동,화장품 및 방향제 소매업,남성,82,3127550,10399649.7,2439582.558,4680255.581,2020-12-15
2017-04-01,제주시,아라동,한식 음식점업,남성,17453,629386040,10399649.7,2439582.558,4680255.581,2020-12-15
2017-04-01,제주시,아라동,체인화 편의점,남성,29857,241248005,10399649.7,2439582.558,4680255.581,2020-12-15
2017-04-01,제주시,아라동,중식 음식점업,여성,726,19293200,11320888.62,3417298.137,4311761.352,2020-12-15
2017-04-01,제주시,아라동,차량용 주유소 운영업,남성,4624,237516105,10399649.7,2439582.558,4680255.581,2020-12-15
2017-04-01,제주시,아라동,차량용 가스 충전업,남성,43,3965370,10399649.7,2439582.558,4680255.581,2020-12-15
2017-04-01,제주시,아라동,중식 음식점업,남성,1394,37345500,10399649.7,2439582.558,4680255.581,2020-12-15
2017-04-01,제주시,아라동,전시 및 행사 대행업,남성,1,17000,10399649.7,2439582.558,4680255.581,2020-12-15
2017-04-01,제주시,아라동,일식 음식점업,남성,950,51271600,10399649.7,2439582.558,4680255.581,2020-12-15
2017-04-01,제주시,아라동,육류 소매업,남성,470,19824030,10399649.7,2439582.558,4680255.581,2020-12-15
2017-04-01,제주시,아라동,그외 기타 종합 소매업,여성,5,2550000,11320888.62,3417298.137,4311761.352,2020-12-15
2017-04-01,제주시,아라동,기타 외국식 음식점업,여성,374,12449800,11320888.62,3417298.137,4311761.352,2020-12-15
2017-04-01,제주시,아라동,일식 음식점업,여성,785,35220800,11320888.62,3417298.137,4311761.352,2020-12-15
2017-04-01,제주시,아라동,육류 소매업,여성,533,26383545,11320888.62,3417298.137,4311761.352,2020-12-15
2017-04-01,제주시,아라동,욕탕업,여성,7,42000,11320888.62,3417298.137,4311761.352,2020-12-15
2017-04-01,제주시,아라동,여행사업,여성,23,2431700,11320888.62,3417298.137,4311761.352,2020-12-15
2017-04-01,제주시,아라동,여관업,여성,50,6200950,11320888.62,3417298.137,4311761.352,2020-12-15
2017-04-01,제주시,아라동,스포츠 및 레크레이션 용품 임대업,여성,81,8989000,11320888.62,3417298.137,4311761.352,2020-12-15
2017-04-01,제주시,아라동,욕탕업,남성,12,66000,10399649.7,2439582.558,4680255.581,2020-12-15
2017-04-01,제주시,아라동,슈퍼마켓,여성,12153,249098112,11320888.62,3417298.137,4311761.352,2020-12-15
2017-04-01,제주시,아라동,서양식 음식점업,여성,4641,93393135,11320888.62,3417298.137,4311761.352,2020-12-15
2017-04-01,제주시,아라동,빵 및 과자류 소매업,여성,4690,58103780,11320888.62,3417298.137,4311761.352,2020-12-15
2017-04-01,제주시,아라동,비알콜 음료점업,여성,2863,27599000,11320888.62,3417298.137,4311761.352,2020-12-15
2017-04-01,제주시,아라동,마사지업,여성,2,155000,11320888.62,3417298.137,4311761.352,2020-12-15
2017-04-01,제주시,아라동,기타음식료품위주종합소매업,여성,1997,74321190,11320888.62,3417298.137,4311761.352,2020-12-15
2017-04-01,제주시,아라동,기타 주점업,여성,20,1296000,11320888.62,3417298.137,4311761.352,2020-12-15
2017-04-01,제주시,아라동,수산물 소매업,여성,8,697000,11320888.62,3417298.137,4311761.352,2020-12-15
2017-04-01,제주시,아라동,여행사업,남성,41,4778400,10399649.7,2439582.558,4680255.581,2020-12-15
2017-04-01,제주시,아라동,차량용 가스 충전업,여성,44,7672510,11320888.62,3417298.137,4311761.352,2020-12-15
2017-04-01,제주시,애월읍,한식 음식점업,남성,14390,549841232,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,애월읍,그외 기타 스포츠시설 운영업,남성,11,1216000,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,애월읍,빵 및 과자류 소매업,남성,695,9418050,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,애월읍,비알콜 음료점업,남성,2427,32131460,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,애월읍,기타음식료품위주종합소매업,남성,9685,500261413,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,애월읍,기타 주점업,남성,36,6308000,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,애월읍,기타 외국식 음식점업,남성,228,7271000,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,애월읍,그외 기타 종합 소매업,남성,2,400000,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,애월읍,관광 민예품 및 선물용품 소매업,남성,38,754700,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,아라동,차량용 주유소 운영업,여성,2742,120685537,11320888.62,3417298.137,4311761.352,2020-12-15
2017-04-01,제주시,애월읍,과실 및 채소 소매업,남성,224,13052700,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,애월읍,골프장 운영업,남성,1927,345903310,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,애월읍,건강보조식품 소매업,남성,4,765000,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,아라동,화장품 및 방향제 소매업,여성,269,8064840,11320888.62,3417298.137,4311761.352,2020-12-15
2017-04-01,제주시,아라동,한식 음식점업,여성,11402,359523900,11320888.62,3417298.137,4311761.352,2020-12-15
2017-04-01,제주시,아라동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,2975,37430500,11320888.62,3417298.137,4311761.352,2020-12-15
2017-04-01,제주시,애월읍,서양식 음식점업,남성,3263,74646100,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,애월읍,수산물 소매업,남성,41,2363500,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,애월읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,80,2308100,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,애월읍,체인화 편의점,남성,20835,205218095,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,애월읍,차량용 주유소 운영업,남성,14239,927189687,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,애월읍,차량용 가스 충전업,남성,107,9041300,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,애월읍,중식 음식점업,남성,606,14581000,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,애월읍,전시 및 행사 대행업,남성,649,14032700,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,아라동,체인화 편의점,여성,18805,158932614,11320888.62,3417298.137,4311761.352,2020-12-15
2017-04-01,제주시,애월읍,자동차 임대업,남성,74,3443700,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,애월읍,일반유흥 주점업,남성,22,4406000,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,애월읍,육류 소매업,남성,324,8028190,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,애월읍,여행사업,남성,1,385000,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,애월읍,여관업,남성,1220,112879303,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,애월읍,스포츠 및 레크레이션 용품 임대업,남성,395,15772700,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,애월읍,슈퍼마켓,남성,6266,129513200,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,애월읍,일식 음식점업,남성,299,28134300,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,용담2동,그외 기타 종합 소매업,여성,6,110000,3405684.382,925239.031,4258167.044,2020-12-15
2017-04-01,제주시,봉개동,그외 기타 종합 소매업,남성,470,50302240,1012356.675,767633.7459999998,1842846.117,2020-12-15
2017-04-01,제주시,외도동,비알콜 음료점업,여성,659,6366980,2997245.427,172238.233,1362370.56,2020-12-15
2017-04-01,제주시,애월읍,슈퍼마켓,여성,3115,74326830,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,애월읍,수산물 소매업,여성,59,3172000,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,애월읍,서양식 음식점업,여성,4436,97638620,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,애월읍,빵 및 과자류 소매업,여성,856,12105780,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,애월읍,비알콜 음료점업,여성,2966,38672920,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,애월읍,기타음식료품위주종합소매업,여성,8274,409176513,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,애월읍,기타 외국식 음식점업,여성,130,3178000,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,연동,건강보조식품 소매업,남성,105,21503050,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,애월읍,그외 기타 스포츠시설 운영업,여성,18,1810000,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,애월읍,관광 민예품 및 선물용품 소매업,여성,96,2774700,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,애월읍,과실 및 채소 소매업,여성,230,15648000,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,애월읍,골프장 운영업,여성,566,109653040,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,애월읍,건강보조식품 소매업,여성,5,480000,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,오라동,슈퍼마켓,여성,2689,64167000,4169153.416,492227.627,4216524.1669999985,2020-12-15
2017-04-01,제주시,애월읍,스포츠 및 레크레이션 용품 임대업,여성,69,2795000,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,애월읍,여관업,여성,868,76204703,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,애월읍,여행사업,여성,1,120000,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,애월읍,휴양콘도 운영업,여성,30,3376800,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,애월읍,화장품 및 방향제 소매업,여성,78,9719100,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,애월읍,호텔업,여성,11,1280000,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,애월읍,한식 음식점업,여성,9925,345331540,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,애월읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,79,2132000,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,애월읍,체인화 편의점,여성,11285,101163970,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,애월읍,기타 주점업,여성,10,1336000,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,애월읍,차량용 주유소 운영업,여성,5535,309785759,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,애월읍,중식 음식점업,여성,318,9987500,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,애월읍,전시 및 행사 대행업,여성,542,14301490,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,애월읍,자동차 임대업,여성,51,1698320,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,애월읍,일식 음식점업,여성,280,26317900,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,애월읍,일반유흥 주점업,여성,3,298000,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,애월읍,육류 소매업,여성,292,15245080,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,애월읍,차량용 가스 충전업,여성,105,12743630,9602171.635,1122284.68,7487593.253,2020-12-15
2017-04-01,제주시,연동,그외 기타 종합 소매업,여성,3,630000,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,연동,기타 대형 종합 소매업,여성,3535,110298280,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,연동,그외 기타 종합 소매업,남성,2,720000,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,욕탕업,남성,1079,22522500,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,여행사업,남성,32,5492780,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,여관업,남성,3028,286275993,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,스포츠 및 레크레이션 용품 임대업,남성,2685,405184960,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,슈퍼마켓,남성,17983,392777060,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,수산물 소매업,남성,147,19517200,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,빵 및 과자류 소매업,남성,4575,75354984,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,관광 민예품 및 선물용품 소매업,남성,408,19091100,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,비알콜 음료점업,남성,3831,52857260,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,면세점,남성,61,23765900,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,마사지업,남성,68,8396000,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,기타음식료품위주종합소매업,남성,26,1577800,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,기타 주점업,남성,1327,309569020,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,기타 외국식 음식점업,남성,1245,62912825,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,육류 소매업,남성,259,13581300,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,일반유흥 주점업,남성,4015,1116685908,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,일식 음식점업,남성,1956,156180900,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,관광 민예품 및 선물용품 소매업,여성,486,19520400,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,연동,과실 및 채소 소매업,여성,291,19062300,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,연동,건강보조식품 소매업,여성,87,8181900,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,연동,화장품 및 방향제 소매업,남성,1178,82790940,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,호텔업,남성,1421,354889772,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,한식 음식점업,남성,38540,1843153961,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,과실 및 채소 소매업,남성,308,27166700,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,1219,22609500,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,차량용 주유소 운영업,남성,5273,257132238,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,차량용 가스 충전업,남성,13,1605240,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,중식 음식점업,남성,2647,90990000,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,정기 항공 운송업,남성,12037,1928469953,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,전시 및 행사 대행업,남성,754,20992000,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,자동차 임대업,남성,546,41350740,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,체인화 편의점,남성,46545,401533527,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,서양식 음식점업,남성,3664,227313173,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,연동,기타 대형 종합 소매업,남성,3185,79969190,12901057.05,1866336.796,8109881.177,2020-12-15
2017-04-01,제주시,오라동,스포츠 및 레크레이션 용품 임대업,남성,303,55617150,3647139.716,612022.965,4746930.299,2020-12-15
2017-04-01,제주시,연동,일반유흥 주점업,여성,1386,178766410,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,연동,육류 소매업,여성,363,15660200,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,연동,욕탕업,여성,745,18120500,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,연동,여행사업,여성,48,26418320,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,연동,여관업,여성,1521,111099643,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,연동,스포츠 및 레크레이션 용품 임대업,여성,3097,412220860,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,연동,수산물 소매업,여성,154,34984500,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,연동,자동차 임대업,여성,394,25431470,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,연동,서양식 음식점업,여성,3841,102926594,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,연동,빵 및 과자류 소매업,여성,6881,104173430,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,연동,비알콜 음료점업,여성,5123,55652090,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,연동,면세점,여성,142,55536400,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,연동,마사지업,여성,21,2769000,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,오라동,서양식 음식점업,여성,253,5124900,4169153.416,492227.627,4216524.1669999985,2020-12-15
2017-04-01,제주시,연동,일식 음식점업,여성,1153,71457300,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,연동,기타음식료품위주종합소매업,여성,31,897300,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,연동,전시 및 행사 대행업,여성,653,17430000,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,우도면,비알콜 음료점업,여성,1037,17390450,373032.382,19782.122,487632.004,2020-12-15
2017-04-01,제주시,연동,정기 항공 운송업,여성,11984,1897964576,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,연동,중식 음식점업,여성,1535,48228630,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,연동,차량용 가스 충전업,여성,16,847200,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,연동,차량용 주유소 운영업,여성,3297,146289273,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,연동,체인화 편의점,여성,25819,235854998,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,연동,슈퍼마켓,여성,16378,437907810,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,연동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1121,16840740,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,연동,호텔업,여성,781,201519696,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,오라동,골프장 운영업,남성,1063,192080381,3647139.716,612022.965,4746930.299,2020-12-15
2017-04-01,제주시,오라동,과실 및 채소 소매업,남성,254,20183300,3647139.716,612022.965,4746930.299,2020-12-15
2017-04-01,제주시,오라동,관광 민예품 및 선물용품 소매업,남성,419,41150600,3647139.716,612022.965,4746930.299,2020-12-15
2017-04-01,제주시,오라동,그외 기타 스포츠시설 운영업,남성,3,19000,3647139.716,612022.965,4746930.299,2020-12-15
2017-04-01,제주시,연동,한식 음식점업,여성,23944,939338582,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,연동,화장품 및 방향제 소매업,여성,3456,114976910,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,연동,기타 외국식 음식점업,여성,884,41018135,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,오라동,그외 기타 종합 소매업,남성,1506,58575790,3647139.716,612022.965,4746930.299,2020-12-15
2017-04-01,제주시,오라동,기타 주점업,남성,40,8410000,3647139.716,612022.965,4746930.299,2020-12-15
2017-04-01,제주시,오라동,일식 음식점업,남성,45,11626500,3647139.716,612022.965,4746930.299,2020-12-15
2017-04-01,제주시,오라동,일반유흥 주점업,남성,27,9750000,3647139.716,612022.965,4746930.299,2020-12-15
2017-04-01,제주시,오라동,육류 소매업,남성,596,31449510,3647139.716,612022.965,4746930.299,2020-12-15
2017-04-01,제주시,오라동,욕탕업,남성,39,725000,3647139.716,612022.965,4746930.299,2020-12-15
2017-04-01,제주시,오라동,여행사업,남성,11,8062100,3647139.716,612022.965,4746930.299,2020-12-15
2017-04-01,제주시,오라동,여관업,남성,213,12753800,3647139.716,612022.965,4746930.299,2020-12-15
2017-04-01,제주시,오라동,슈퍼마켓,남성,3259,71337480,3647139.716,612022.965,4746930.299,2020-12-15
2017-04-01,제주시,오라동,기타 외국식 음식점업,남성,138,1999500,3647139.716,612022.965,4746930.299,2020-12-15
2017-04-01,제주시,오라동,수산물 소매업,남성,3,868200,3647139.716,612022.965,4746930.299,2020-12-15
2017-04-01,제주시,오라동,서양식 음식점업,남성,206,5778850,3647139.716,612022.965,4746930.299,2020-12-15
2017-04-01,제주시,오라동,빵 및 과자류 소매업,남성,577,6478110,3647139.716,612022.965,4746930.299,2020-12-15
2017-04-01,제주시,오라동,비알콜 음료점업,남성,1752,18915260,3647139.716,612022.965,4746930.299,2020-12-15
2017-04-01,제주시,오라동,마사지업,남성,11,2480000,3647139.716,612022.965,4746930.299,2020-12-15
2017-04-01,제주시,오라동,기타음식료품위주종합소매업,남성,25,1391590,3647139.716,612022.965,4746930.299,2020-12-15
2017-04-01,제주시,오라동,중식 음식점업,남성,48,876000,3647139.716,612022.965,4746930.299,2020-12-15
2017-04-01,제주시,오라동,차량용 가스 충전업,남성,70,3351490,3647139.716,612022.965,4746930.299,2020-12-15
2017-04-01,제주시,오라동,차량용 주유소 운영업,남성,5730,287667159,3647139.716,612022.965,4746930.299,2020-12-15
2017-04-01,제주시,연동,기타 주점업,여성,173,35423000,14940625.21,1795272.8569999996,7468328.547,2020-12-15
2017-04-01,제주시,오라동,빵 및 과자류 소매업,여성,964,11664000,4169153.416,492227.627,4216524.1669999985,2020-12-15
2017-04-01,제주시,오라동,비알콜 음료점업,여성,2510,26991830,4169153.416,492227.627,4216524.1669999985,2020-12-15
2017-04-01,제주시,오라동,기타음식료품위주종합소매업,여성,19,687510,4169153.416,492227.627,4216524.1669999985,2020-12-15
2017-04-01,제주시,오라동,기타 주점업,여성,3,215000,4169153.416,492227.627,4216524.1669999985,2020-12-15
2017-04-01,제주시,오라동,기타 외국식 음식점업,여성,79,820500,4169153.416,492227.627,4216524.1669999985,2020-12-15
2017-04-01,제주시,오라동,자동차 임대업,남성,306,25093730,3647139.716,612022.965,4746930.299,2020-12-15
2017-04-01,제주시,오라동,그외 기타 종합 소매업,여성,1324,53108530,4169153.416,492227.627,4216524.1669999985,2020-12-15
2017-04-01,제주시,오라동,관광 민예품 및 선물용품 소매업,여성,495,38417900,4169153.416,492227.627,4216524.1669999985,2020-12-15
2017-04-01,제주시,오라동,과실 및 채소 소매업,여성,348,25729303,4169153.416,492227.627,4216524.1669999985,2020-12-15
2017-04-01,제주시,오라동,골프장 운영업,여성,339,55201163,4169153.416,492227.627,4216524.1669999985,2020-12-15
2017-04-01,제주시,오라동,화장품 및 방향제 소매업,남성,15,1677800,3647139.716,612022.965,4746930.299,2020-12-15
2017-04-01,제주시,오라동,한식 음식점업,남성,10336,325594215,3647139.716,612022.965,4746930.299,2020-12-15
2017-04-01,제주시,오라동,체인화 편의점,남성,5373,46626130,3647139.716,612022.965,4746930.299,2020-12-15
2017-04-01,제주시,오라동,그외 기타 스포츠시설 운영업,여성,1,60000,4169153.416,492227.627,4216524.1669999985,2020-12-15
2017-04-01,제주시,애월읍,휴양콘도 운영업,남성,35,4985000,9665498.155,1313266.7759999998,8404054.368999999,2020-12-15
2017-04-01,제주시,오라동,스포츠 및 레크레이션 용품 임대업,여성,263,46660600,4169153.416,492227.627,4216524.1669999985,2020-12-15
2017-04-01,제주시,오라동,여행사업,여성,2,697580,4169153.416,492227.627,4216524.1669999985,2020-12-15
2017-04-01,제주시,외도동,그외 기타 종합 소매업,남성,1,50000,2754892.024,169665.717,1558425.371,2020-12-15
2017-04-01,제주시,외도동,과실 및 채소 소매업,남성,39,2829800,2754892.024,169665.717,1558425.371,2020-12-15
2017-04-01,제주시,외도동,건강보조식품 소매업,남성,6,6665100,2754892.024,169665.717,1558425.371,2020-12-15
2017-04-01,제주시,오라동,화장품 및 방향제 소매업,여성,21,6665520,4169153.416,492227.627,4216524.1669999985,2020-12-15
2017-04-01,제주시,오라동,한식 음식점업,여성,7160,195190170,4169153.416,492227.627,4216524.1669999985,2020-12-15
2017-04-01,제주시,오라동,체인화 편의점,여성,2205,17366410,4169153.416,492227.627,4216524.1669999985,2020-12-15
2017-04-01,제주시,오라동,차량용 가스 충전업,여성,63,3219320,4169153.416,492227.627,4216524.1669999985,2020-12-15
2017-04-01,제주시,외도동,체인화 편의점,남성,8891,85920600,2754892.024,169665.717,1558425.371,2020-12-15
2017-04-01,제주시,오라동,중식 음식점업,여성,13,327000,4169153.416,492227.627,4216524.1669999985,2020-12-15
2017-04-01,제주시,오라동,자동차 임대업,여성,209,17203050,4169153.416,492227.627,4216524.1669999985,2020-12-15
2017-04-01,제주시,오라동,일식 음식점업,여성,28,6148000,4169153.416,492227.627,4216524.1669999985,2020-12-15
2017-04-01,제주시,오라동,일반유흥 주점업,여성,6,2200000,4169153.416,492227.627,4216524.1669999985,2020-12-15
2017-04-01,제주시,오라동,육류 소매업,여성,458,19527410,4169153.416,492227.627,4216524.1669999985,2020-12-15
2017-04-01,제주시,오라동,욕탕업,여성,13,71500,4169153.416,492227.627,4216524.1669999985,2020-12-15
2017-04-01,제주시,외도동,기타 외국식 음식점업,남성,283,8746700,2754892.024,169665.717,1558425.371,2020-12-15
2017-04-01,제주시,외도동,기타 주점업,남성,81,14120000,2754892.024,169665.717,1558425.371,2020-12-15
2017-04-01,제주시,외도동,기타음식료품위주종합소매업,남성,371,30699200,2754892.024,169665.717,1558425.371,2020-12-15
2017-04-01,제주시,외도동,차량용 주유소 운영업,남성,2524,138898787,2754892.024,169665.717,1558425.371,2020-12-15
2017-04-01,제주시,외도동,차량용 가스 충전업,남성,688,29675539,2754892.024,169665.717,1558425.371,2020-12-15
2017-04-01,제주시,외도동,중식 음식점업,남성,608,16129900,2754892.024,169665.717,1558425.371,2020-12-15
2017-04-01,제주시,외도동,자동차 임대업,남성,238,24996310,2754892.024,169665.717,1558425.371,2020-12-15
