년월,시도명,읍면동명,업종명,성별,이용자수,이용금액,거주인구,근무인구,방문인구,데이터기준일자
2018-01-01,제주시,봉개동,중식 음식점업,남성,157,3461500,1186796.202,266553.173,1540325.2119999996,2020-12-15
2018-01-01,제주시,봉개동,차량용 가스 충전업,남성,28,2369790,1186796.202,266553.173,1540325.2119999996,2020-12-15
2018-01-01,제주시,봉개동,차량용 주유소 운영업,남성,3224,217944189,1186796.202,266553.173,1540325.2119999996,2020-12-15
2018-01-01,제주시,화북동,화장품 및 방향제 소매업,여성,321,15037910,9332817.799,490313.888,2910652.155,2020-12-15
2018-01-01,제주시,봉개동,차량용 가스 충전업,여성,20,926000,1103490.523,125339.333,1130078.69,2020-12-15
2018-01-01,제주시,봉개동,차량용 주유소 운영업,여성,1512,89288037,1103490.523,125339.333,1130078.69,2020-12-15
2018-01-01,제주시,봉개동,체인화 편의점,여성,1992,21921640,1103490.523,125339.333,1130078.69,2020-12-15
2018-01-01,제주시,삼도1동,여행사업,남성,1,47850,3052819.723,235162.358,2470076.451,2020-12-15
2018-01-01,제주시,삼도1동,욕탕업,남성,178,12715600,3052819.723,235162.358,2470076.451,2020-12-15
2018-01-01,제주시,삼도1동,육류 소매업,남성,227,17416000,3052819.723,235162.358,2470076.451,2020-12-15
2018-01-01,제주시,삼도1동,일반유흥 주점업,남성,331,109080000,3052819.723,235162.358,2470076.451,2020-12-15
2018-01-01,제주시,삼도1동,일식 음식점업,남성,287,20593000,3052819.723,235162.358,2470076.451,2020-12-15
2018-01-01,제주시,삼도1동,자동차 임대업,남성,3,350000,3052819.723,235162.358,2470076.451,2020-12-15
2018-01-01,제주시,삼도1동,여관업,남성,447,22287000,3052819.723,235162.358,2470076.451,2020-12-15
2018-01-01,제주시,삼도1동,중식 음식점업,남성,410,9731500,3052819.723,235162.358,2470076.451,2020-12-15
2018-01-01,제주시,삼도1동,체인화 편의점,남성,7668,68884550,3052819.723,235162.358,2470076.451,2020-12-15
2018-01-01,제주시,삼도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,170,3451500,3052819.723,235162.358,2470076.451,2020-12-15
2018-01-01,제주시,아라동,차량용 가스 충전업,남성,64,5710860,10638642.19,1352276.374,4441626.561000002,2020-12-15
2018-01-01,제주시,아라동,중식 음식점업,남성,1176,32258800,10638642.19,1352276.374,4441626.561000002,2020-12-15
2018-01-01,제주시,아라동,일식 음식점업,남성,1013,51761000,10638642.19,1352276.374,4441626.561000002,2020-12-15
2018-01-01,제주시,아라동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,2454,34702545,11612437.44,1493283.456,4148914.242,2020-12-15
2018-01-01,제주시,애월읍,중식 음식점업,남성,677,18356500,11258579.23,1276729.969,8106377.602000001,2020-12-15
2018-01-01,제주시,애월읍,차량용 가스 충전업,남성,164,17151210,11258579.23,1276729.969,8106377.602000001,2020-12-15
2018-01-01,제주시,애월읍,차량용 주유소 운영업,남성,13170,1046998736,11258579.23,1276729.969,8106377.602000001,2020-12-15
2018-01-01,제주시,애월읍,체인화 편의점,남성,20861,219339120,11258579.23,1276729.969,8106377.602000001,2020-12-15
2018-01-01,제주시,애월읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,71,2334800,11258579.23,1276729.969,8106377.602000001,2020-12-15
2018-01-01,제주시,애월읍,한식 음식점업,남성,13598,532746379,11258579.23,1276729.969,8106377.602000001,2020-12-15
2018-01-01,제주시,애월읍,호텔업,남성,12,1625000,11258579.23,1276729.969,8106377.602000001,2020-12-15
2018-01-01,제주시,애월읍,화장품 및 방향제 소매업,남성,78,4173300,11258579.23,1276729.969,8106377.602000001,2020-12-15
2018-01-01,제주시,봉개동,기타 외국식 음식점업,남성,225,5421000,1186796.202,266553.173,1540325.2119999996,2020-12-15
2018-01-01,제주시,애월읍,휴양콘도 운영업,남성,23,3405000,11258579.23,1276729.969,8106377.602000001,2020-12-15
2018-01-01,제주시,아라동,한식 음식점업,남성,15807,601542040,10638642.19,1352276.374,4441626.561000002,2020-12-15
2018-01-01,제주시,아라동,체인화 편의점,남성,25995,242176290,10638642.19,1352276.374,4441626.561000002,2020-12-15
2018-01-01,제주시,아라동,육류 소매업,여성,1146,31850280,11612437.44,1493283.456,4148914.242,2020-12-15
2018-01-01,제주시,아라동,한식 음식점업,여성,10092,349005024,11612437.44,1493283.456,4148914.242,2020-12-15
2018-01-01,제주시,아라동,기타 외국식 음식점업,남성,833,23338300,10638642.19,1352276.374,4441626.561000002,2020-12-15
2018-01-01,제주시,아라동,그외 기타 종합 소매업,남성,3,1700000,10638642.19,1352276.374,4441626.561000002,2020-12-15
2018-01-01,제주시,아라동,관광 민예품 및 선물용품 소매업,남성,11,355470,10638642.19,1352276.374,4441626.561000002,2020-12-15
2018-01-01,제주시,아라동,과실 및 채소 소매업,남성,214,12143350,10638642.19,1352276.374,4441626.561000002,2020-12-15
2018-01-01,제주시,아라동,골프장 운영업,남성,261,26421950,10638642.19,1352276.374,4441626.561000002,2020-12-15
2018-01-01,제주시,아라동,화장품 및 방향제 소매업,여성,176,5915900,11612437.44,1493283.456,4148914.242,2020-12-15
2018-01-01,제주시,아라동,차량용 가스 충전업,여성,53,6557950,11612437.44,1493283.456,4148914.242,2020-12-15
2018-01-01,제주시,아라동,차량용 주유소 운영업,여성,2227,103977058,11612437.44,1493283.456,4148914.242,2020-12-15
2018-01-01,제주시,아라동,체인화 편의점,여성,15397,152442607,11612437.44,1493283.456,4148914.242,2020-12-15
2018-01-01,제주시,애월읍,전시 및 행사 대행업,남성,426,9592150,11258579.23,1276729.969,8106377.602000001,2020-12-15
2018-01-01,제주시,애월읍,자동차 임대업,남성,188,7921100,11258579.23,1276729.969,8106377.602000001,2020-12-15
2018-01-01,제주시,애월읍,일식 음식점업,남성,402,34322800,11258579.23,1276729.969,8106377.602000001,2020-12-15
2018-01-01,제주시,애월읍,일반유흥 주점업,남성,9,900000,11258579.23,1276729.969,8106377.602000001,2020-12-15
2018-01-01,제주시,아라동,육류 소매업,남성,1068,30531110,10638642.19,1352276.374,4441626.561000002,2020-12-15
2018-01-01,제주시,아라동,욕탕업,남성,42,309500,10638642.19,1352276.374,4441626.561000002,2020-12-15
2018-01-01,제주시,아라동,여행사업,남성,3,84000,10638642.19,1352276.374,4441626.561000002,2020-12-15
2018-01-01,제주시,아라동,여관업,남성,123,10642830,10638642.19,1352276.374,4441626.561000002,2020-12-15
2018-01-01,제주시,아라동,스포츠 및 레크레이션 용품 임대업,남성,60,6557400,10638642.19,1352276.374,4441626.561000002,2020-12-15
2018-01-01,제주시,아라동,슈퍼마켓,남성,11963,243805262,10638642.19,1352276.374,4441626.561000002,2020-12-15
2018-01-01,제주시,아라동,수산물 소매업,남성,12,8770500,10638642.19,1352276.374,4441626.561000002,2020-12-15
2018-01-01,제주시,아라동,서양식 음식점업,남성,3365,77646930,10638642.19,1352276.374,4441626.561000002,2020-12-15
2018-01-01,제주시,아라동,빵 및 과자류 소매업,남성,2715,36520420,10638642.19,1352276.374,4441626.561000002,2020-12-15
2018-01-01,제주시,아라동,비알콜 음료점업,남성,2042,19218860,10638642.19,1352276.374,4441626.561000002,2020-12-15
2018-01-01,제주시,아라동,마사지업,남성,1,55000,10638642.19,1352276.374,4441626.561000002,2020-12-15
2018-01-01,제주시,아라동,전시 및 행사 대행업,남성,3,547000,10638642.19,1352276.374,4441626.561000002,2020-12-15
2018-01-01,제주시,아라동,기타음식료품위주종합소매업,남성,1938,67343670,10638642.19,1352276.374,4441626.561000002,2020-12-15
2018-01-01,제주시,아라동,일식 음식점업,여성,900,38479400,11612437.44,1493283.456,4148914.242,2020-12-15
2018-01-01,제주시,아라동,전시 및 행사 대행업,여성,2,64000,11612437.44,1493283.456,4148914.242,2020-12-15
2018-01-01,제주시,아라동,중식 음식점업,여성,682,19693900,11612437.44,1493283.456,4148914.242,2020-12-15
2018-01-01,제주시,애월읍,과실 및 채소 소매업,남성,285,21032800,11258579.23,1276729.969,8106377.602000001,2020-12-15
2018-01-01,제주시,애월읍,골프장 운영업,남성,515,79973990,11258579.23,1276729.969,8106377.602000001,2020-12-15
2018-01-01,제주시,애월읍,건강보조식품 소매업,남성,2,105000,11258579.23,1276729.969,8106377.602000001,2020-12-15
2018-01-01,제주시,아라동,화장품 및 방향제 소매업,남성,72,3276050,10638642.19,1352276.374,4441626.561000002,2020-12-15
2018-01-01,제주시,애월읍,슈퍼마켓,남성,4408,105560980,11258579.23,1276729.969,8106377.602000001,2020-12-15
2018-01-01,제주시,애월읍,스포츠 및 레크레이션 용품 임대업,남성,386,13123100,11258579.23,1276729.969,8106377.602000001,2020-12-15
2018-01-01,제주시,애월읍,여관업,남성,1087,98066021,11258579.23,1276729.969,8106377.602000001,2020-12-15
2018-01-01,제주시,애월읍,육류 소매업,남성,314,16711410,11258579.23,1276729.969,8106377.602000001,2020-12-15
2018-01-01,제주시,아라동,기타 주점업,남성,42,3658000,10638642.19,1352276.374,4441626.561000002,2020-12-15
2018-01-01,제주시,용담2동,서양식 음식점업,남성,834,29655540,3671303.038,860616.3259999999,4379107.868,2020-12-15
2018-01-01,제주시,삼도2동,한식 음식점업,남성,7709,298983302,1518137.191,173726.762,2032899.512,2020-12-15
2018-01-01,제주시,봉개동,체인화 편의점,남성,4514,50604520,1186796.202,266553.173,1540325.2119999996,2020-12-15
2018-01-01,제주시,외도동,중식 음식점업,여성,402,9767000,3313413.637,166450.607,1550584.5359999996,2020-12-15
2018-01-01,제주시,외도동,전시 및 행사 대행업,여성,8,1870000,3313413.637,166450.607,1550584.5359999996,2020-12-15
2018-01-01,제주시,외도동,자동차 임대업,여성,191,16552400,3313413.637,166450.607,1550584.5359999996,2020-12-15
2018-01-01,제주시,외도동,일식 음식점업,여성,152,11607400,3313413.637,166450.607,1550584.5359999996,2020-12-15
2018-01-01,제주시,외도동,여관업,여성,427,17256100,3313413.637,166450.607,1550584.5359999996,2020-12-15
2018-01-01,제주시,외도동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1534,22457670,3313413.637,166450.607,1550584.5359999996,2020-12-15
2018-01-01,제주시,외도동,차량용 가스 충전업,여성,446,23963913,3313413.637,166450.607,1550584.5359999996,2020-12-15
2018-01-01,제주시,외도동,스포츠 및 레크레이션 용품 임대업,여성,31,1435900,3313413.637,166450.607,1550584.5359999996,2020-12-15
2018-01-01,제주시,외도동,수산물 소매업,여성,69,4385000,3313413.637,166450.607,1550584.5359999996,2020-12-15
2018-01-01,제주시,외도동,서양식 음식점업,여성,1289,29483600,3313413.637,166450.607,1550584.5359999996,2020-12-15
2018-01-01,제주시,외도동,빵 및 과자류 소매업,여성,2126,26530263,3313413.637,166450.607,1550584.5359999996,2020-12-15
2018-01-01,제주시,외도동,비알콜 음료점업,여성,401,4597120,3313413.637,166450.607,1550584.5359999996,2020-12-15
2018-01-01,제주시,외도동,체인화 편의점,여성,5026,54622140,3313413.637,166450.607,1550584.5359999996,2020-12-15
2018-01-01,제주시,외도동,한식 음식점업,여성,4560,148321800,3313413.637,166450.607,1550584.5359999996,2020-12-15
2018-01-01,제주시,외도동,슈퍼마켓,여성,7828,205422280,3313413.637,166450.607,1550584.5359999996,2020-12-15
2018-01-01,제주시,오라동,자동차 임대업,여성,215,11308300,4755500.723,488053.344,4038580.613,2020-12-15
2018-01-01,제주시,외도동,차량용 주유소 운영업,여성,1397,85249693,3313413.637,166450.607,1550584.5359999996,2020-12-15
2018-01-01,제주시,애월읍,과실 및 채소 소매업,여성,280,16782000,10959122.82,851462.082,6783158.522999999,2020-12-15
2018-01-01,제주시,삼도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,122,2674400,3441152.339,279580.78,2289776.063,2020-12-15
2018-01-01,제주시,삼도1동,한식 음식점업,여성,2772,85626460,3441152.339,279580.78,2289776.063,2020-12-15
2018-01-01,제주시,삼도1동,호텔업,여성,89,9257911,3441152.339,279580.78,2289776.063,2020-12-15
2018-01-01,제주시,삼도1동,화장품 및 방향제 소매업,여성,79,10006400,3441152.339,279580.78,2289776.063,2020-12-15
2018-01-01,제주시,삼도2동,건강보조식품 소매업,남성,2,106000,1518137.191,173726.762,2032899.512,2020-12-15
2018-01-01,제주시,삼도2동,과실 및 채소 소매업,남성,32,1033000,1518137.191,173726.762,2032899.512,2020-12-15
2018-01-01,제주시,외도동,육류 소매업,여성,182,27769360,3313413.637,166450.607,1550584.5359999996,2020-12-15
2018-01-01,제주시,삼도2동,관광 민예품 및 선물용품 소매업,남성,32,1014000,1518137.191,173726.762,2032899.512,2020-12-15
2018-01-01,제주시,삼도2동,그외 기타 종합 소매업,남성,3,1060000,1518137.191,173726.762,2032899.512,2020-12-15
2018-01-01,제주시,삼도2동,기타 대형 종합 소매업,남성,9827,711295060,1518137.191,173726.762,2032899.512,2020-12-15
2018-01-01,제주시,삼도2동,기타 외국식 음식점업,남성,213,11319100,1518137.191,173726.762,2032899.512,2020-12-15
2018-01-01,제주시,삼도2동,기타 주점업,남성,237,38065999,1518137.191,173726.762,2032899.512,2020-12-15
2018-01-01,제주시,애월읍,건강보조식품 소매업,여성,3,430000,10959122.82,851462.082,6783158.522999999,2020-12-15
2018-01-01,제주시,삼도2동,체인화 편의점,여성,5076,53814630,1528266.501,197762.644,1943188.862,2020-12-15
2018-01-01,제주시,삼도2동,그외 기타 스포츠시설 운영업,남성,2,323000,1518137.191,173726.762,2032899.512,2020-12-15
2018-01-01,제주시,용담1동,비알콜 음료점업,여성,16,271000,2373286.522,156609.322,1520690.821,2020-12-15
2018-01-01,제주시,용담1동,여관업,여성,39,1901000,2373286.522,156609.322,1520690.821,2020-12-15
2018-01-01,제주시,용담1동,스포츠 및 레크레이션 용품 임대업,여성,6,211000,2373286.522,156609.322,1520690.821,2020-12-15
2018-01-01,제주시,외도동,기타 주점업,남성,54,9880000,3075308.663,217711.228,1874799.341,2020-12-15
2018-01-01,제주시,외도동,기타 외국식 음식점업,남성,535,14645200,3075308.663,217711.228,1874799.341,2020-12-15
2018-01-01,제주시,외도동,과실 및 채소 소매업,남성,47,2635400,3075308.663,217711.228,1874799.341,2020-12-15
2018-01-01,제주시,외도동,과실 및 채소 소매업,여성,61,10129100,3313413.637,166450.607,1550584.5359999996,2020-12-15
2018-01-01,제주시,외도동,건강보조식품 소매업,남성,8,2857900,3075308.663,217711.228,1874799.341,2020-12-15
2018-01-01,제주시,오라동,화장품 및 방향제 소매업,여성,9,3811900,4755500.723,488053.344,4038580.613,2020-12-15
2018-01-01,제주시,외도동,비알콜 음료점업,남성,268,2882410,3075308.663,217711.228,1874799.341,2020-12-15
2018-01-01,제주시,오라동,한식 음식점업,여성,6371,204094400,4755500.723,488053.344,4038580.613,2020-12-15
2018-01-01,제주시,오라동,차량용 주유소 운영업,여성,3355,165366877,4755500.723,488053.344,4038580.613,2020-12-15
2018-01-01,제주시,오라동,차량용 가스 충전업,여성,141,7910980,4755500.723,488053.344,4038580.613,2020-12-15
2018-01-01,제주시,외도동,수산물 소매업,남성,86,5658000,3075308.663,217711.228,1874799.341,2020-12-15
2018-01-01,제주시,외도동,슈퍼마켓,남성,8679,199390780,3075308.663,217711.228,1874799.341,2020-12-15
2018-01-01,제주시,외도동,스포츠 및 레크레이션 용품 임대업,남성,65,2115600,3075308.663,217711.228,1874799.341,2020-12-15
2018-01-01,제주시,외도동,여관업,남성,642,18720600,3075308.663,217711.228,1874799.341,2020-12-15
2018-01-01,제주시,오라동,체인화 편의점,여성,3017,26010840,4755500.723,488053.344,4038580.613,2020-12-15
2018-01-01,제주시,외도동,빵 및 과자류 소매업,남성,1597,22563600,3075308.663,217711.228,1874799.341,2020-12-15
2018-01-01,제주시,외도동,서양식 음식점업,남성,1106,29699320,3075308.663,217711.228,1874799.341,2020-12-15
2018-01-01,제주시,외도동,그외 기타 종합 소매업,남성,1,400000,3075308.663,217711.228,1874799.341,2020-12-15
2018-01-01,제주시,용담1동,슈퍼마켓,여성,632,8104150,2373286.522,156609.322,1520690.821,2020-12-15
2018-01-01,제주시,용담1동,수산물 소매업,여성,31,2898500,2373286.522,156609.322,1520690.821,2020-12-15
2018-01-01,제주시,용담1동,서양식 음식점업,여성,178,3058000,2373286.522,156609.322,1520690.821,2020-12-15
2018-01-01,제주시,용담1동,빵 및 과자류 소매업,여성,225,3758000,2373286.522,156609.322,1520690.821,2020-12-15
2018-01-01,제주시,용담1동,기타음식료품위주종합소매업,여성,7,240300,2373286.522,156609.322,1520690.821,2020-12-15
2018-01-01,제주시,외도동,호텔업,여성,58,13316198,3313413.637,166450.607,1550584.5359999996,2020-12-15
2018-01-01,제주시,용담1동,기타 주점업,여성,38,4745000,2373286.522,156609.322,1520690.821,2020-12-15
2018-01-01,제주시,용담1동,기타 외국식 음식점업,여성,8,497000,2373286.522,156609.322,1520690.821,2020-12-15
2018-01-01,제주시,용담1동,그외 기타 종합 소매업,여성,1,1000000,2373286.522,156609.322,1520690.821,2020-12-15
2018-01-01,제주시,용담1동,과실 및 채소 소매업,여성,295,18713030,2373286.522,156609.322,1520690.821,2020-12-15
2018-01-01,제주시,용담1동,건강보조식품 소매업,여성,1,230000,2373286.522,156609.322,1520690.821,2020-12-15
2018-01-01,제주시,외도동,화장품 및 방향제 소매업,여성,426,11450540,3313413.637,166450.607,1550584.5359999996,2020-12-15
2018-01-01,제주시,외도동,기타음식료품위주종합소매업,여성,45,2631500,3313413.637,166450.607,1550584.5359999996,2020-12-15
2018-01-01,제주시,외도동,기타 주점업,여성,4,520000,3313413.637,166450.607,1550584.5359999996,2020-12-15
2018-01-01,제주시,외도동,기타 외국식 음식점업,여성,366,9223500,3313413.637,166450.607,1550584.5359999996,2020-12-15
2018-01-01,제주시,삼도1동,체인화 편의점,여성,3821,32098910,3441152.339,279580.78,2289776.063,2020-12-15
2018-01-01,제주시,삼도1동,차량용 주유소 운영업,여성,278,13632617,3441152.339,279580.78,2289776.063,2020-12-15
2018-01-01,제주시,삼도1동,중식 음식점업,여성,242,6144000,3441152.339,279580.78,2289776.063,2020-12-15
2018-01-01,제주시,삼도1동,전시 및 행사 대행업,여성,4,360000,3441152.339,279580.78,2289776.063,2020-12-15
2018-01-01,제주시,삼도2동,일반유흥 주점업,남성,167,47197000,1518137.191,173726.762,2032899.512,2020-12-15
2018-01-01,제주시,삼도2동,호텔업,남성,950,189228847,1518137.191,173726.762,2032899.512,2020-12-15
2018-01-01,제주시,애월읍,관광 민예품 및 선물용품 소매업,남성,104,3691300,11258579.23,1276729.969,8106377.602000001,2020-12-15
2018-01-01,제주시,삼도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,301,3197500,1518137.191,173726.762,2032899.512,2020-12-15
2018-01-01,제주시,삼도2동,체인화 편의점,남성,10287,94302290,1518137.191,173726.762,2032899.512,2020-12-15
2018-01-01,제주시,삼도2동,중식 음식점업,남성,548,14461000,1518137.191,173726.762,2032899.512,2020-12-15
2018-01-01,제주시,삼도1동,그외 기타 종합 소매업,여성,6,3100000,3441152.339,279580.78,2289776.063,2020-12-15
2018-01-01,제주시,삼도2동,일식 음식점업,남성,32,2932000,1518137.191,173726.762,2032899.512,2020-12-15
2018-01-01,제주시,삼도2동,빵 및 과자류 소매업,남성,610,6582680,1518137.191,173726.762,2032899.512,2020-12-15
2018-01-01,제주시,삼도2동,욕탕업,남성,137,3418000,1518137.191,173726.762,2032899.512,2020-12-15
2018-01-01,제주시,삼도2동,여행사업,남성,5,66000,1518137.191,173726.762,2032899.512,2020-12-15
2018-01-01,제주시,삼도2동,여관업,남성,712,16301808,1518137.191,173726.762,2032899.512,2020-12-15
2018-01-01,제주시,삼도2동,스포츠 및 레크레이션 용품 임대업,남성,128,8998000,1518137.191,173726.762,2032899.512,2020-12-15
2018-01-01,제주시,삼도2동,슈퍼마켓,남성,1542,24188870,1518137.191,173726.762,2032899.512,2020-12-15
2018-01-01,제주시,삼도2동,육류 소매업,남성,72,2178660,1518137.191,173726.762,2032899.512,2020-12-15
2018-01-01,제주시,삼도1동,관광 민예품 및 선물용품 소매업,여성,22,4734000,3441152.339,279580.78,2289776.063,2020-12-15
2018-01-01,제주시,삼도1동,과실 및 채소 소매업,여성,62,20555400,3441152.339,279580.78,2289776.063,2020-12-15
2018-01-01,제주시,봉개동,육류 소매업,여성,18,4144100,1103490.523,125339.333,1130078.69,2020-12-15
2018-01-01,제주시,봉개동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,50,417100,1186796.202,266553.173,1540325.2119999996,2020-12-15
2018-01-01,제주시,봉개동,한식 음식점업,남성,1473,47057400,1186796.202,266553.173,1540325.2119999996,2020-12-15
2018-01-01,제주시,봉개동,휴양콘도 운영업,남성,935,122050950,1186796.202,266553.173,1540325.2119999996,2020-12-15
2018-01-01,제주시,봉개동,골프장 운영업,여성,93,9675930,1103490.523,125339.333,1130078.69,2020-12-15
2018-01-01,제주시,봉개동,과실 및 채소 소매업,여성,118,5907200,1103490.523,125339.333,1130078.69,2020-12-15
2018-01-01,제주시,봉개동,그외 기타 스포츠시설 운영업,여성,5,240000,1103490.523,125339.333,1130078.69,2020-12-15
2018-01-01,제주시,봉개동,그외 기타 종합 소매업,여성,33,1754450,1103490.523,125339.333,1130078.69,2020-12-15
2018-01-01,제주시,봉개동,기타 외국식 음식점업,여성,74,1799000,1103490.523,125339.333,1130078.69,2020-12-15
2018-01-01,제주시,봉개동,비알콜 음료점업,여성,158,1573700,1103490.523,125339.333,1130078.69,2020-12-15
2018-01-01,제주시,봉개동,빵 및 과자류 소매업,여성,118,950200,1103490.523,125339.333,1130078.69,2020-12-15
2018-01-01,제주시,봉개동,서양식 음식점업,여성,101,2340800,1103490.523,125339.333,1130078.69,2020-12-15
2018-01-01,제주시,봉개동,슈퍼마켓,여성,1211,28085600,1103490.523,125339.333,1130078.69,2020-12-15
2018-01-01,제주시,봉개동,스포츠 및 레크레이션 용품 임대업,여성,3,98000,1103490.523,125339.333,1130078.69,2020-12-15
2018-01-01,제주시,봉개동,여관업,여성,28,1070000,1103490.523,125339.333,1130078.69,2020-12-15
2018-01-01,제주시,봉개동,여행사업,여성,2,2530000,1103490.523,125339.333,1130078.69,2020-12-15
2018-01-01,제주시,삼도2동,수산물 소매업,남성,7,862000,1518137.191,173726.762,2032899.512,2020-12-15
2018-01-01,제주시,봉개동,그외 기타 종합 소매업,남성,143,8128170,1186796.202,266553.173,1540325.2119999996,2020-12-15
2018-01-01,제주시,삼도2동,화장품 및 방향제 소매업,남성,22,4289000,1518137.191,173726.762,2032899.512,2020-12-15
2018-01-01,제주시,삼도2동,관광 민예품 및 선물용품 소매업,여성,51,3305600,1528266.501,197762.644,1943188.862,2020-12-15
2018-01-01,제주시,삼도1동,일반유흥 주점업,여성,20,6293000,3441152.339,279580.78,2289776.063,2020-12-15
2018-01-01,제주시,삼도1동,육류 소매업,여성,323,30332800,3441152.339,279580.78,2289776.063,2020-12-15
2018-01-01,제주시,삼도1동,욕탕업,여성,113,5307500,3441152.339,279580.78,2289776.063,2020-12-15
2018-01-01,제주시,삼도1동,여관업,여성,130,6881800,3441152.339,279580.78,2289776.063,2020-12-15
2018-01-01,제주시,삼도1동,스포츠 및 레크레이션 용품 임대업,여성,45,6391900,3441152.339,279580.78,2289776.063,2020-12-15
2018-01-01,제주시,삼도1동,수산물 소매업,여성,13,4736000,3441152.339,279580.78,2289776.063,2020-12-15
